,1,2,3,4,5,6,7,8,9,10,11,12
A,8008.49,9665.41,7678.86,6322.61,6996.56,6818.05,6397.84,5693.01,5426.8,5942.15,6417.64,5858.74
B,6025.87,6113.08,5697.93,4778.07,4876.94,5109.96,4616.4,4738.54,4886.19,4987.61,4714.26,4640.45
C,5857.61,6460.29,5561.85,4743.68,4854.34,5101.44,4804.15,4799.85,4547.33,4675.07,4685.83,4639.32
D,5814.18,6519.95,5530.72,4656.51,4709.84,4898.83,4457.17,4516.25,4516.15,4436.68,4472.21,4341.56
E,6234.44,6384.94,5343.06,4919.26,4832.33,5090.76,4585.11,4183.86,4298.6,4659.86,4539.25,4319.98
F,6045.6,5924.57,5041.12,4531.45,4534.79,4480.99,4361.83,4450.68,4472.07,4282.37,4224.96,4309.78
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
