,1,2,3,4,5,6,7,8,9,10,11,12
A,8443.34,10217.8,8151.19,6573.14,7255.82,7473.43,6929.65,6349.03,6095.04,6319.95,6621.04,6029.55
B,6453.72,6551.6,6166.6,4987.57,5078.44,5358.26,4847.53,4991.2,5135.69,5209.56,4990.31,4923.15
C,6338.61,6951.65,6039.48,5029.73,5083.21,5372.03,5050.35,5094.15,4824.94,4921.31,4934,4932.19
D,6263.62,7034.17,6001.87,4913.03,4891.72,5115.83,4623.64,4655.37,4677.33,4692.75,4738.74,4545.4
E,6662.55,6896.88,5850.03,5213.81,5007.21,5391.15,4815.31,4393.37,4596.47,4914.19,4778.65,4572.71
F,6342.25,6197.89,5380.71,4741.39,4719.73,4622.43,4488.71,4583.05,4609.88,4422.91,4369.15,4457.42
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
