,1,2,3,4,5,6,7,8,9,10,11,12
A,1420700,1102840,1588310,1643120,1546420,1700540,1928100,1844850,1972350,3401250,3106900,3238870
B,1107180,1050470,1123660,991361,1055800,1083400,1146750,1064450,1074010,2444070,2330090,2036260
C,602798,696753,741282,668560,697227,773347,771529,845838,802616,1477260,1933610,1809250
D,822954,878865,1004970,995034,978656,1055150,981745,1016590,1065020,1513580,1666980,1708270
E,412970,450238,434024,452669,458162,422997,473232,442989,464425,997306,1017450,1019320
F,224648,224997,224216,225226,220120,248053,193077,165537,175222,246222,262898,274864
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
