,1,2,3,4,5,6,7,8,9,10,11,12
A,2261670,2808860,2062670,1731080,2110200,2331510,2074540,1748740,2158980,1672580,1687230,1479710
B,1580980,1687070,1599310,1675900,1455180,1884630,1684340,1836200,1612140,1591190,1524200,1343650
C,380088,531142,468579,477114,486574,540690,482814,472999,424864,399557,400999,398912
D,1041210,1532000,1042920,964164,1095340,1185630,949585,970620,1037010,876411,852451,850319
E,366198,535410,399035,455342,457618,532788,431804,373071,382301,439473,420110,432211
F,339602,351523,322721,332293,329494,302940,281165,270398,227817,214219,199664,198846
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
