,1,2,3,4,5,6,7,8,9,10,11,12
A,7962.33,9626.64,7646.43,6282.63,6947.84,6673.76,6251.54,5614.92,5401.94,5789.81,6353.01,5805.9
B,5996.56,6088.04,5663.96,4768.94,4859.29,5093.81,4628.74,4710.56,4871.52,4932.76,4653.83,4612.49
C,5830.79,6421.76,5522.41,4708.96,4810.38,5089.85,4781.57,4773.91,4532.89,4635.66,4645.87,4625.08
D,5789.17,6493.65,5502.76,4646.92,4692.09,4899.84,4450.32,4529.9,4514.22,4435.61,4505.3,4345.05
E,6209.68,6356.27,5308.27,4899.5,4763.99,5056.21,4515.02,4181.32,4296.15,4670.27,4467.02,4312.33
F,6030.36,5909.95,5029.58,4528.98,4534.74,4483.7,4365.32,4456.29,4474.69,4286,4234.45,4330.76
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
