,1,2,3,4,5,6,7,8,9,10,11,12
A,1431470,1014710,1337240,1431300,1640070,1380690,1178540,1029360,1057650,809047,872934,769334
B,880044,701073,892688,750365,847971,828483,611197,587187,583807,406235,417331,340728
C,489293,409245,496336,438873,446586,478397,264374,253870,246681,120702,159003,129120
D,677521,716193,809039,743989,814188,775072,703809,612576,733431,402010,447100,550161
E,483328,377239,458542,532773,565698,497322,316319,264496,298597,162508,171519,389982
F,230391,327068,255321,227389,265433,195555,85777.6,98282.2,130955,63093.4,66156.5,184603
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
