,1,2,3,4,5,6,7,8,9,10,11,12
A,1813140,1183990,1689630,1831020,1970830,1693910,1438780,1098480,1230130,850838,1020440,834699
B,1156640,1092620,1232180,1015380,1260130,1269770,897335,907609,824190,578115,572971,474480
C,398467,360872,399443,350800,395552,425182,210297,213949,213911,105170,128590,103920
D,676109,781443,929526,772020,925025,917592,833847,722998,952265,484450,526450,652026
E,409854,306778,401675,483118,516754,477904,308723,254389,282459,142086,151445,361609
F,196495,229470,214495,177479,224034,195369,86220.5,99509.5,104087,63359.1,65811.2,185230
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
