,1,2,3,4,5,6,7,8,9,10,11,12
A,2481880,1320630,2516320,2528290,2260280,2557760,2719580,2464260,2806770,4640440,4390600,4495130
B,3164660,3015910,2688250,2772520,2868700,2837860,2835160,2688000,2679910,5937950,5533350,5000940
C,514606,548680,573507,536471,550351,620212,586078,651751,586691,2382210,2717890,2655550
D,820119,1029680,1230540,1243790,1216190,1275090,1133820,1230420,1289630,2615720,2703770,2724320
E,383539,414774,452445,449498,479735,424952,457065,418920,462533,1775030,1697260,1638630
F,132059,141148,140547,136556,137425,141968,105539,77965.8,97274.2,393076,379711,369518
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
