,1,2,3,4,5,6,7,8,9,10,11,12
A,1208240,1359520,1299610,1200070,979220,818587,761368,549557,664425,475054,607597,539641
B,2250910,2463470,2251820,1895360,1943930,1803970,1578390,1360280,1420590,1350470,1249810,1259680
C,409514,363300,326638,370457,340810,317126,223189,204769,243267,151129,144369,140548
D,996444,1018480,865368,816873,739033,895816,562938,572831,490250,457811,420773,389542
E,554099,575220,546971,485740,572526,519866,330694,323912,354064,258925,250552,224957
F,197739,172151,175174,160049,154048,154855,94098.4,81111.1,103997,66233,77951.7,66693.1
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
