,1,2,3,4,5,6,7,8,9,10,11,12
A,5877.03,5573.84,5656.13,5567.41,5049.84,5584.26,5475.49,5479.55,5819.98,14825.2,14232.3,15867.4
B,5130.57,5176.64,4585.09,4681.98,4682.56,4722.04,5018.61,4805.5,4924,12307.2,11899.1,11042.3
C,5599.72,5072.33,4923.99,5077.84,4865,4807.5,5218.27,5085.23,5287.3,17195.5,23730.9,21563
D,4821.45,4456.37,4621.2,4594.39,4409.03,4624.54,4653.93,4691.44,4897.97,11600.2,12148.2,13428.3
E,4490.32,4467.58,4269.82,4460.35,4279.87,4241.19,4445.41,4520.23,4763.16,8722.86,9176.22,10840.1
F,4234.8,4096.18,4139.62,4203.75,4199.68,4608.95,4379.33,4651.91,4405.74,5187.47,5231.2,5289.05
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
