,1,2,3,4,5,6,7,8,9,10,11,12
A,3496870,1766000,3391750,3546120,3195570,3484250,1751190,1683390,1784770,4008880,4030000,3971720
B,5870010,5408490,4396300,4614390,4842490,5197890,3574860,2954390,2905650,9173550,9409790,8190330
C,657694,648986,645375,542959,623538,684504,56271,86300.2,70298.1,1026360,965623,1075450
D,933249,1155820,1421080,1488550,1378830,1404480,606184,679867,854810,1604610,1272920,1434880
E,442839,540246,532361,485213,539443,489507,20798,17892.3,27227.8,514047,422831,385942
F,105334,112368,111362,98340.8,101138,112943,778.031,642.021,925.044,122002,84164.7,94104.5
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
