,1,2,3,4,5,6,7,8,9,10,11,12
A,6360.62,7529.18,5791.06,4797.75,5248.41,5577.71,5266.89,4943.39,4649.29,5037.04,5048.14,4620.24
B,4641.76,4757.78,4497.36,4342.65,4430.12,4564.13,4235.95,4360.21,4189.61,4140.44,4095.65,4268.47
C,4475.82,5209.84,4349.13,4213.35,4316.93,4558.73,4283.92,4300.98,4124.59,4208.36,4122.83,4146.36
D,4455.04,5002.66,4277.32,4111.7,4235.49,4406.55,3959.18,4056.43,4056.26,4030.42,3936.46,4048.43
E,5485.74,4873.34,4287.22,4292.4,4181.27,4525.98,4048.94,3776.84,3883.05,4146.41,3992.08,3988.98
F,5525.17,5445.9,4178.6,4112.04,4226.37,4220.94,4107.72,4225.48,4227.7,4083,4030.09,4258.87
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
