,1,2,3,4,5,6,7,8,9,10,11,12
A,3754740,4021020,3043950,2522570,3037760,3561170,2982150,2509500,2429070,2230880,2257950,2015420
B,3290230,4107250,3420030,3514240,3249460,4297870,3720150,3774450,3108640,3136840,2974330,2655480
C,365314,563944,416163,455134,497019,577518,496263,505461,450350,430198,422286,422608
D,1538850,2435390,1335850,1239770,1428760,1684710,1232330,1423190,1331630,1304890,1130630,955287
E,355894,614344,452671,557331,600184,680548,493230,438480,466870,488584,461558,465952
F,402464,422335,422687,470414,465072,434566,406305,397012,327806,287824,293384,288519
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
