,1,2,3,4,5,6,7,8,9,10,11,12
A,4438250,4682320,3383460,2832600,3342790,4163670,3463160,2824560,2653130,2430480,2419600,2232650
B,4110620,5801700,4638740,4566330,4297600,5958760,5030980,5076360,3947100,3888530,3801390,3289070
C,335424,567442,426014,444567,493888,571849,484281,517058,469582,390336,413698,410653
D,1649620,2605830,1403620,1255290,1526440,1774760,1363680,1469420,1386290,1328780,1129650,1030060
E,375874,619633,479577,522577,599570,759913,486994,416032,493425,466792,452772,418219
F,572405,565751,506783,581364,585257,558521,506339,498955,426972,351540,359933,362144
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
