,1,2,3,4,5,6,7,8,9,10,11,12
A,5856.32,5519.23,5665.87,5566.13,5047.61,5609.75,5486.44,5524.25,5895.48,14941.8,14391.6,16019.6
B,5130.22,5125.38,4601.35,4687.54,4695.05,4734.29,5048.15,4834.39,4959.75,12426.5,11962,11126.8
C,5588.76,5077.12,4934.53,5088.23,4862.84,4811.89,5227.7,5096.45,5308.82,17290.6,23905.6,21807.5
D,4819.68,4459.13,4630.28,4604.26,4422.21,4630.4,4671.33,4711.66,4911.02,11635.5,12195.4,13506.3
E,4483.56,4477.24,4283.18,4466.54,4287,4254.89,4454.27,4534.1,4777.83,8765.59,9191.25,10845.8
F,4241.01,4106.49,4146.1,4214.22,4209.2,4629.89,4393.85,4666.54,4422.27,5199.77,5235.03,5289.91
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
