,1,2,3,4,5,6,7,8,9,10,11,12
A,3318950,1694530,3229400,3358800,2952030,3315370,2829260,2637980,2792960,5256610,5236570,5117060
B,4885860,4702540,3684750,3991920,4129080,4325470,3755500,3388010,3324020,8919530,8538350,7638270
C,679561,637045,669295,601354,637080,715439,296482,469108,383062,2595130,2565920,2646860
D,1003140,1229900,1474410,1511150,1445630,1462360,986947,1107470,1247420,2994770,2756930,2857840
E,457297,532435,543617,507456,567773,499472,258517,213056,265195,1944690,1842720,1632830
F,121032,127613,127310,114978,120307,128946,15034.5,2558.33,22303.3,411768,362447,374962
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
