,1,2,3,4,5,6,7,8,9,10,11,12
A,2495740,3023530,2194210,1900470,2263670,2482000,2118450,1824160,1755510,1727870,1769800,1622980
B,1889460,2098110,1973870,1901290,1775010,2218030,1993840,2108720,1859420,1770590,1730100,1511710
C,369569,537704,471885,454454,474978,524920,467200,468461,412308,383565,397658,421238
D,1120170,1716120,1134250,998818,1139640,1247810,989980,1083860,1070870,935860,904950,811431
E,375866,543934,413092,454088,459017,540779,434104,375027,388644,437643,416162,437984
F,355564,392317,347859,334296,328875,305948,301191,273239,227215,199950,200438,202798
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
