,1,2,3,4,5,6,7,8,9,10,11,12
A,2030560,2540080,1903330,1574490,1899660,2208670,1997830,1738780,1589900,1646370,1661430,1477510
B,1285010,1470780,1405650,1553750,1367340,1739940,1571440,1683970,1541760,1407180,1379580,1206900
C,321702,525209,438470,484827,487737,600014,485164,478561,464839,427230,403459,419267
D,863476,1374970,948322,958123,1072340,1169850,912904,1027420,1020970,872204,878161,765928
E,329054,497208,364139,447793,455840,520032,429711,374401,383679,445435,420309,430369
F,284061,304380,292985,321163,320653,299171,282902,270104,230346,196483,199064,203755
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
