,1,2,3,4,5,6,7,8,9,10,11,12
A,2052070,1225860,2096210,2097500,1929880,2053450,2370920,2309880,2495190,4167320,3758800,3828650
B,2011450,2004290,1862940,1790110,1923450,1947770,1907090,1940660,1900120,3890030,3607760,3118750
C,539891,592320,620561,575926,563782,661791,653905,705999,663165,1959600,2525460,2304380
D,800401,956077,1122610,1143640,1145650,1207460,1091040,1190180,1190590,2182790,2275780,2254570
E,366715,429780,411360,464483,456076,412363,465987,430824,450153,1484780,1409660,1373590
F,164122,173587,174241,170531,171601,175165,144142,119858,133156,332150,338322,327584
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
