,1,2,3,4,5,6,7,8,9,10,11,12
A,7945.52,9596.3,7654.46,6298.14,6941.8,6722.53,6306.89,5642.16,5429.14,5852.21,6363.21,5859.54
B,5988.97,6078.75,5649.25,4763.35,4847.68,5081.89,4605.16,4717.1,4853.37,4945.13,4674.09,4621.92
C,5814.38,6408.73,5500.82,4723.86,4836.75,5073.81,4785.26,4780.62,4536.23,4652.03,4661.99,4664.33
D,5775.46,6469.77,5485.1,4618.21,4681.17,4882.47,4445.6,4472.26,4490.04,4429.41,4505.18,4330.16
E,6199.55,6328.17,5294.94,4876.99,4768.77,5061.26,4557.84,4167.92,4288.27,4632.83,4454.05,4311.1
F,6017.96,5899.96,5003.77,4502.76,4510.88,4460.99,4346.44,4436.42,4459.08,4268.97,4220.93,4318.83
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
