,1,2,3,4,5,6,7,8,9,10,11,12
A,2287530,2764900,2069080,1774330,2135650,2403760,2145250,1738570,1727970,1765830,1705950,1551150
B,1578800,1698330,1632690,1674930,1494730,1875470,1695640,1791770,1639490,1586820,1605430,1357010
C,374043,551040,477383,491023,496164,547424,485142,497654,428812,399080,414306,409690
D,1049640,1582580,1046450,988308,1104790,1255630,959604,1054120,1048610,900471,872590,766923
E,368871,548019,410037,456140,455171,544822,434646,372055,384659,441768,424034,441088
F,345951,362964,334950,329007,346520,302074,281654,272208,226480,195673,204258,196201
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
