,1,2,3,4,5,6,7,8,9,10,11,12
A,1773420,1151450,1643550,1780180,1967550,1592350,1408110,1108290,1203980,887124,1040120,862583
B,1106590,1047190,1166560,1080330,1298170,1185490,876685,886275,823374,564817,575107,459290
C,382260,355462,395947,353648,402038,423416,225520,221396,221085,106678,129952,112832
D,676833,790559,927556,755666,860813,933211,820743,746998,917659,465037,519553,638133
E,391374,306995,398859,503670,533826,472967,307163,262880,287653,151646,154103,367977
F,195128,219545,220295,172852,209680,184256,82781,98775.1,109159,60686.3,62652.5,184864
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
