,1,2,3,4,5,6,7,8,9,10,11,12
A,3545330,1792750,3497010,3667450,3239790,3550190,2141530,2071800,2236460,5054240,5159340,4837930
B,5656120,5262370,4401290,4569530,4955700,5197520,3617270,3251890,3091020,9527160,9988680,9130990
C,671505,663431,681200,592231,674814,737295,100526,183203,141243,1795860,1631720,1785210
D,1001960,1216280,1523960,1570250,1490240,1521240,779171,862264,1024790,2590290,2164110,2230590
E,459822,554850,551851,502229,579155,505310,50331.9,40936.3,60705.4,1146910,1006270,912859
F,116101,120183,129208,109650,113059,121953,1251.08,760.03,2032.21,280080,199035,214458
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
