,1,2,3,4,5,6,7,8,9,10,11,12
A,4021130,2189360,3928270,3509750,3799410,2956060,2044400,1260110,1517060,572971,849386,567645
B,4420760,3490560,4725570,4296520,5083940,4442610,2378100,2286500,2087290,1193810,1291440,778305
C,420308,378513,387062,324698,436445,369253,149019,135970,131914,63716.4,72940.3,73215.4
D,1119140,1408410,1846600,1647770,2367390,1937150,1423390,1261920,1623950,564421,637024,724830
E,464116,452744,487295,508449,601513,432453,220487,172271,188661,94855.7,98233.7,230203
F,422480,461618,463075,372668,410301,404029,173784,200232,327375,122500,126108,382297
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
