,1,2,3,4,5,6,7,8,9,10,11,12
A,3133050,2780140,2948890,2741360,2888830,2363220,2094100,1388400,1692400,870746,1164790,824380
B,3448130,3110650,3612500,2979160,3283210,3103820,1976490,1926990,1788440,1195560,1285480,859573
C,747516,503618,559957,489772,497258,529771,226710,222135,209351,101238,124526,107717
D,1415430,1557800,1919280,1737220,1890380,1762500,1447470,1227950,1519070,697948,755711,927961
E,723491,497519,593103,608149,656003,552937,308546,258711,281364,135472,135454,349893
F,431242,554159,369372,293421,329526,287626,129483,144962,213209,90258.6,89259.5,217717
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
