,1,2,3,4,5,6,7,8,9,10,11,12
A,7834.95,9438.56,7649.47,6319.61,7046.16,7256.14,6746.41,6221.38,5931.2,6263.07,6542.45,5979.08
B,5995.34,6073.04,5628.06,4788.7,4928.76,5128.21,4732.21,4827.93,4995.66,5107.52,4840.66,4807.49
C,5868.79,6307.85,5547.74,4805.01,4861.35,5168.28,4854.23,4845.51,4607.25,4765.61,4789.41,4806.32
D,5796.99,6516.79,5509.9,4617.26,4709.69,4897.38,4468.11,4494.35,4497.01,4503.88,4598.75,4424.64
E,6402.71,6354.24,5358.14,4891.89,4807.47,5093.39,4610.45,4167.86,4364.59,4690.35,4590.19,4410.99
F,6193.45,6063.74,5013.7,4481.55,4483.45,4423.24,4310.93,4411.21,4444.7,4268.64,4233.16,4346.92
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
