,1,2,3,4,5,6,7,8,9,10,11,12
A,2553850,1340730,2621220,2460450,2266170,2518840,2673190,2468660,2753860,4596850,4738880,4462210
B,3303330,3097210,2654340,2651160,2754880,2940880,2820690,2694460,2678710,6084860,5836560,5043860
C,554225,552489,583807,540577,559981,618316,565203,642784,571305,2447660,2756850,2841580
D,872948,1024150,1221830,1222300,1198680,1250200,1199560,1205120,1234280,2661310,2697420,2830880
E,406505,468142,454404,459901,493537,437327,470431,420228,445273,1846970,1798080,1754130
F,129645,139650,137460,133368,134072,140291,100249,68244.7,95341.3,386867,407915,381094
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
