,1,2,3,4,5,6,7,8,9,10,11,12
A,1130220,1254480,1178480,1141310,924478,800531,693481,541050,636914,445052,557716,493533
B,1921140,2085530,1928630,1745290,1749790,1597560,1363870,1225570,1326870,1234860,1116560,1125180
C,390090,359373,338016,367375,335308,314613,222343,199232,237923,147440,142455,137588
D,968946,1083340,924498,798373,762238,865095,552060,600862,495872,468912,430911,401537
E,535721,548360,531443,472634,573614,498654,314965,289480,327945,245962,247430,213310
F,203703,177574,184091,191610,168443,170091,104039,86739,111736,69809.7,77582.8,69968.8
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
