,1,2,3,4,5,6,7,8,9,10,11,12
A,2408470,1278360,2334770,2325940,2100900,2444790,2482770,2279630,2602420,4209400,4080450,4014510
B,3112930,2827510,2466590,2509340,2684600,2774570,2609300,2516860,2507680,5845030,5509740,4987580
C,550617,537726,553860,515596,541682,605115,561469,614505,558231,2432260,2705860,2754800
D,880844,977004,1257540,1120170,1117100,1139910,1018560,1092620,1123650,2521010,2527360,2645190
E,408835,435201,446261,453123,484843,438530,464433,415220,423478,1793900,1869580,1775290
F,133415,139728,139178,132622,134756,141331,97926.7,68375.6,92743.6,390035,386468,384650
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
