,1,2,3,4,5,6,7,8,9,10,11,12
A,1081640,1231050,1165390,1111100,911301,769921,666485,506671,611700,429180,534617,493930
B,1846910,2063980,1856700,1699370,1720070,1531660,1301280,1180340,1252430,1168830,1087460,1064180
C,379144,358733,352835,361384,332332,326929,211226,199801,249521,143183,144950,132115
D,957090,1059930,921959,814354,742808,852609,545823,554960,485781,451537,411357,386344
E,541980,549840,533165,473977,553139,490919,312074,286944,327156,245685,223994,204252
F,199413,181885,184110,170200,166179,170974,100784,87420,112052,69339.3,76228.2,67317.3
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
