,1,2,3,4,5,6,7,8,9,10,11,12
A,5933.54,5735.92,5771.31,6006.57,5353.31,4819.84,5252.45,5059.65,5089.55,4897.23,5177.22,5036.41
B,5641.58,5711.6,5362.89,5434.95,5329,5348.96,5224.4,5005.3,5198.32,5232.99,5004.47,4960.81
C,5333.29,4979.42,4952.52,5462.69,4901.28,4919.59,4965.72,4687.65,4861.49,4979.58,4728.48,4645.62
D,5003.13,5017.14,4932.46,4805.57,4644.65,4907.15,4885.86,4815.23,4578.08,4603.57,4722.1,4591.57
E,5582.61,5015.51,5315.63,5176.5,5176.25,4970.56,4964.49,4828.7,5149.56,4991.95,5032.5,4819.28
F,4874.31,4688.68,4569.92,4573.92,4713.88,4990.05,4623.45,4650.25,4937.16,4590.68,4689.55,4772.36
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
