,1,2,3,4,5,6,7,8,9,10,11,12
A,1810100,2400330,1689770,1463720,1779320,2089150,1894280,1603870,1479030,1535860,1518290,1352440
B,1059420,1212460,1150780,1224890,1081940,1394610,1267380,1281260,1242650,1144730,1134700,937594
C,322221,547050,447779,512346,533773,579232,507220,506297,453284,444932,418201,414758
D,854644,1303290,915224,927558,1034400,1122590,921429,991927,961180,846448,812348,733790
E,331233,497835,374704,458238,455892,519853,438767,378358,385231,446155,422576,422711
F,267227,293306,289030,329053,323596,306199,284756,285865,226554,193102,201196,202478
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
