,1,2,3,4,5,6,7,8,9,10,11,12
A,4963.11,4927.31,4717.95,4993.47,4484.52,4085.33,4352.68,4191.39,4410.71,4109.86,4329.7,4198.15
B,4848.2,4730.14,4412.69,4490.47,4484.52,4579.2,4429.02,4225.02,4289.11,4395.58,4195.23,4154.25
C,4375.41,4189.24,4146.83,4606.16,4172.29,4174.38,4246.75,3954.79,4128.2,4146.14,3926.18,3913.77
D,4240.37,4124.87,4057,3967.86,3913.75,4141.68,3886.11,4032.37,3852.08,3868.51,3966.88,3845.96
E,4557.77,4168.57,4364.48,4304.73,4336.56,4136.01,4148.89,4048.75,4373.17,4162.36,4106.81,4032.48
F,4043.64,3858,3836.62,3867.6,3993.45,4259.39,3895.44,3969.65,4183.07,3902.75,3928.39,4103.56
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
