,1,2,3,4,5,6,7,8,9,10,11,12
A,1530890,1919830,1415750,1254450,1544780,1730450,1627130,1381020,1292570,1407710,1358700,1234040
B,814570,834396,796203,898219,766697,1012240,890296,914250,894591,917359,831491,745001
C,430370,546136,514658,533901,548925,609282,533146,535003,480705,439423,433712,457648
D,842321,1102430,820634,835784,921118,986211,777417,867662,834287,720890,717793,665917
E,401701,581864,393516,483992,468601,523775,439641,375731,379867,436373,421840,419144
F,444664,468879,360837,367833,342350,301942,278706,296802,226004,191600,195511,192460
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
