,1,2,3,4,5,6,7,8,9,10,11,12
A,1073680,1207430,1150570,1114160,916279,800957,676822,528227,635231,443872,546829,490826
B,1712380,1748280,1650600,1482480,1550390,1380330,1183110,1094020,1147130,1051240,992124,1018610
C,417596,378112,362853,383099,351882,331146,222373,209016,246086,152610,152231,147607
D,950009,1059470,1082030,840476,759192,876344,566657,611013,528184,494584,461409,448143
E,530026,533269,543242,467605,554410,481459,309982,290976,316314,244251,230463,216723
F,216269,197518,226039,191615,182729,191491,111869,100145,129396,76949.8,84894,79569.6
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
