,1,2,3,4,5,6,7,8,9,10,11,12
A,1184950,1345580,1293130,1229310,999503,829476,769126,583924,696601,494906,610865,553407
B,2393030,2597440,2237350,2009580,2050160,1872830,1820890,1444720,1511600,1474220,1329740,1315440
C,427595,359782,342317,371528,333789,320793,222198,209379,248270,152236,149954,140750
D,986719,1107680,946806,825163,752697,892758,573652,576890,496636,469186,427252,407110
E,584889,588642,558902,497373,557944,546322,340979,313416,363299,265132,267772,231584
F,211724,193575,183635,154822,154451,158642,92556.9,80604,103101,66115.2,82001.5,67732.2
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
