,1,2,3,4,5,6,7,8,9,10,11,12
A,5224.81,5135.38,5048.3,5338.07,4829.13,4356.64,4652.03,4482.91,4624.58,4373.22,4608.87,4447.6
B,5061.19,5008.12,4660.76,4754.76,4734.89,4823.32,4684.28,4484.85,4598.38,4685.12,4445.64,4386.05
C,4632.88,4459.08,4350.49,4820.08,4355.35,4371.15,4456.47,4134.99,4299.42,4349.12,4119.67,4111.38
D,4399.34,4337.58,4260.15,4177.62,4072.76,4316.5,4137.55,4221.32,4023.8,4046.27,4150.59,4000.73
E,4847.6,4324.15,4567.17,4506.55,4531.19,4308.51,4356.66,4219.8,4545.48,4337.64,4255.87,4156.33
F,4225.22,4037.63,3969.44,3993.22,4117.15,4387.82,4024.01,4084.02,4294.63,3998.45,4053.19,4154.8
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
