,1,2,3,4,5,6,7,8,9,10,11,12
A,6179.33,6273.95,5996.87,5770.26,5263.41,5873.04,5737.93,5697.27,6308.66,15464.7,14681.1,16386.5
B,5452.37,6163.16,4869.21,4923.53,4920.35,4936.8,5247.84,5001.42,5104.81,12835.8,12417.3,11511.1
C,5908.47,5302.56,5180.6,5345.76,5148.51,5152.54,5737.09,5539.66,5847.08,16654.7,23894.7,21403.9
D,5043.8,4629,4847.29,4779.62,4617.64,4770.19,4821.88,4866.54,5092.48,11761,12451.7,13876.4
E,4761.25,4724.32,4459.98,4627.05,4497.9,4445.24,4607.19,4695.1,4960.2,8837.18,9302.89,10809.8
F,4427.49,4207.48,4262,4338.77,4325.06,4848.57,4509.93,4799.12,4550.89,5410.27,5447.63,5526.61
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
