,1,2,3,4,5,6,7,8,9,10,11,12
A,1396230,1539150,1463700,1435920,1147280,877018,883656,621050,800244,538649,678439,597249
B,3409440,3922910,3538260,2863480,2871970,2709370,2367780,1980530,2074780,2114700,1913230,1732560
C,447497,416088,392692,424096,351253,374248,257316,227887,282749,176853,152182,148826
D,1207190,1283320,1092630,962773,857059,1074860,674506,684079,558194,463537,448704,378707
E,654682,691460,659031,577777,682922,600900,406722,377229,391825,307432,293687,265663
F,187960,140569,147970,141191,143809,135366,85641.4,72830.5,90494.7,62872,76476.1,62051.8
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
