,1,2,3,4,5,6,7,8,9,10,11,12
A,1313570,947876,1278930,1464090,1583090,1354820,1150540,930218,1019290,790532,866799,755717
B,786775,713313,783115,774915,875752,835881,606216,549462,511686,368389,368038,330552
C,482118,407132,493188,448662,433852,504837,251342,265677,257006,130232,171788,136499
D,680807,735350,840339,707340,768533,661369,705104,576309,672830,376680,441124,513768
E,469165,407767,474228,552701,544487,468942,310724,264439,294929,173060,177532,387861
F,263888,354031,286204,218959,277642,182377,81079.9,87095.2,127682,59125.8,63548.3,184488
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
