,1,2,3,4,5,6,7,8,9,10,11,12
A,3830750,4167720,2962050,2518520,3462170,3554740,2986030,2530990,2494190,2235360,2211820,2007520
B,3135940,3964390,3421960,3443240,3221730,4233740,3723570,3760040,3191020,3112560,2973640,2584500
C,363025,558789,421379,444093,501703,587058,497688,505470,455222,416077,423748,419237
D,1628330,2375190,1322140,1250500,1396570,1659310,1251920,1376820,1334500,1255820,1144140,964260
E,353453,597573,449098,528172,567520,671464,508700,424353,474898,481934,457877,504655
F,389574,412133,435619,450847,451396,420265,401535,388706,324057,280372,285429,280998
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
