,1,2,3,4,5,6,7,8,9,10,11,12
A,7529.65,5834.28,7109.39,7013.83,7411.4,6653.73,7195.77,6037.4,6882.16,5988.99,6620.49,6776.58
B,5936.91,5421.66,5912.38,5805.45,6008.12,5711.42,5565.97,5409.66,5445.3,5587.09,5666.13,5578.95
C,6168.01,5581.02,5933.91,5794.85,5893.74,5783.45,5694.32,5462.77,5713.35,5819.21,5793.76,5677.53
D,5938.27,5761.24,5959.42,5844.75,6069.68,5500.85,5859.72,5668.14,5881.05,5834.83,5721.47,6327.1
E,5987.18,5574.46,5950.37,6140.57,6074.91,5449.24,5835.5,5854.94,5930.47,5402.95,5492.6,5891
F,5722.95,5630.13,5467.95,5321.07,5276.46,5004.19,5001.87,5109.95,5657.68,4945.95,4978.89,5110.48
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
