,1,2,3,4,5,6,7,8,9,10,11,12
A,3198220,1479830,2914530,2862850,2719430,3190720,1053100,1149450,1240910,1688980,1480480,1466100
B,5447010,5101670,4372640,4669800,4592660,5379820,3150880,2735740,2559940,3840390,3718990,3533260
C,482917,475130,482037,346826,397408,441810,23246.5,29673.8,23679.6,80707.8,103158,106159
D,717520,952988,1172620,1285800,1125330,1210400,370102,439901,580884,607235,468679,551196
E,314916,443404,399782,311103,351834,348004,9450.55,8573.75,11393.6,61472.1,57273.8,56087
F,77473.9,81849.3,80745.1,67800.6,66494.7,82709.4,651.022,642.021,773.031,13983,12044.4,13292
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
