,1,2,3,4,5,6,7,8,9,10,11,12
A,1705930,1162530,1873090,1864270,1767600,1921040,2201420,2115690,2255600,3702990,3386230,3415790
B,1557220,1502540,1574830,1417630,1510710,1541660,1541380,1449760,1419500,2975880,2853630,2493230
C,565298,631386,660616,624073,628511,696659,707818,773833,719596,1778730,2243720,1987580
D,804474,936399,1086620,1088230,1075440,1147520,1029850,1070570,1093280,1849350,1939090,1992720
E,387486,442541,423941,453804,462648,418265,513541,441906,468808,1287570,1249550,1192840
F,195009,205446,202200,197796,198396,218955,171483,144053,154506,303053,320935,298040
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
