,1,2,3,4,5,6,7,8,9,10,11,12
A,6095.05,6192.04,6104.3,5840.69,5320.61,5938.88,5732.52,5789.99,6170.86,16304.8,15552.1,17683.4
B,5426.75,5905.05,4832.66,4959.86,4933.81,5000.93,5276.31,5037.31,5192.08,13466.4,13128.9,12323.1
C,5865.02,5304.14,5184.97,5368.62,5137.74,5106.61,5701.64,5494.03,5772.5,18473.5,24600.7,22983.1
D,5018.83,4632.63,4848.11,4789.51,4635.37,4826.83,4869.93,4920.35,5090.03,12289.1,12471.7,13414.6
E,4750.38,4689.13,4473.56,4634.32,4480.48,4468.68,4658.35,4751.61,4981,9215.28,9340.61,10628.2
F,4434.71,4254.5,4300.37,4377.38,4366.93,4846.39,4561.23,4854.18,4599.74,5501.62,5515.89,5553.13
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
