,1,2,3,4,5,6,7,8,9,10,11,12
A,6213.04,6220.63,6223.39,5868.03,5311.73,5925.28,5795.2,5843.01,6380.54,16315.3,15441.8,17671.4
B,5527.4,6055.77,4895.01,4958.96,4936.36,4972.63,5264.2,5027.27,5204.76,13396.7,13092,12307.2
C,5945.28,5333.66,5188.24,5368.16,5142.79,5229.67,5786.03,5552.07,5876.86,17311.2,23667.4,21904.8
D,5059.86,4648.31,4873.65,4754.05,4613.25,4746.37,4808.06,4872.63,5054.33,11776.1,12099.1,13087.5
E,4792.47,4783.25,4457.49,4624.04,4497.18,4444.91,4614.77,4688.54,4956.33,8805.05,8964.82,10356.9
F,4440.7,4223.64,4266.07,4336.81,4321.25,4814.45,4509.1,4792.94,4552.54,5405.99,5455.65,5512.61
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
