,1,2,3,4,5,6,7,8,9,10,11,12
A,1367210,1368120,1243930,1306620,939040,812554,694453,547518,643715,492467,562769,536981
B,1804640,1591590,1702520,1354060,1400610,1233680,1097290,978551,1067400,939471,911648,909849
C,544620,432364,393822,393838,384839,343519,226372,225120,257001,160898,163174,158485
D,1333820,1076060,1025640,850581,784191,874579,610624,650333,563746,527088,526235,497869
E,622258,616435,573283,486244,551058,491927,320920,298764,324752,251792,253044,232762
F,415066,317938,297233,209487,215476,210352,128360,110313,142826,84843.5,100374,87033.6
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
