,1,2,3,4,5,6,7,8,9,10,11,12
A,6033.26,6875.61,5800.52,5167.66,5255.51,5789.96,5189.4,5081.19,4913.9,5154.44,4910.08,4560.65
B,5031.1,5285.05,5053.81,4760.86,4878.59,5073.62,4668.27,4788.8,4495.12,4427.99,4538.03,4663.41
C,4902.34,5736.17,4785.33,4638.78,4786.12,5079.65,4799.82,4793.02,4557.75,4720.83,4639.35,4673.38
D,4899.01,5549.02,4772.73,4541.32,4668.35,4862.15,4411.4,4452.21,4621.49,4498.23,4376.18,4368.14
E,5453.5,5380.37,4605.25,4687.31,4557.94,4919.77,4452.27,4145.21,4236.02,4581.69,4447.57,4230.52
F,5613.95,5485.97,4454.13,4356.61,4455.59,4449.61,4347.33,4438.43,4469.6,4285.09,4249.1,4354.4
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
