,1,2,3,4,5,6,7,8,9,10,11,12
A,1123880,1359740,1143410,1023240,892294,788870,699848,546443,651811,466590,540149,517308
B,1384750,1291410,1216730,1168430,1173000,1023790,904133,823455,888766,772784,749957,694276
C,546451,397799,392726,394853,374304,347688,240904,235258,256770,171933,169678,167404
D,1011920,1075060,952851,835219,782650,871581,675163,697775,614831,602718,600929,607915
E,545467,607420,529809,463524,538008,482374,322226,292685,314237,250874,233297,223883
F,316335,252547,256060,219002,213999,223532,132017,118235,151321,92638.6,96483.5,91649.4
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
