,1,2,3,4,5,6,7,8,9,10,11,12
A,6253.5,5997.95,5214.67,5795.5,4867.08,4242.99,4585.39,4482.75,4737.78,4499.92,5394.05,4915.84
B,5799.33,5211.19,4743.2,4815.86,4655.64,4742.06,4583.78,4370.91,4620.45,4622.26,4484.21,4590.59
C,5408.26,4745.98,4468.45,4739.85,4298.09,4286.15,4312.61,4101.62,4264.95,4349.75,4191.72,4202.22
D,4874.6,4548.22,4417.45,4176.09,4025.94,4263.33,4085.97,4209.91,4024.19,4096.53,4193.99,4147.18
E,5413.89,4671.68,4660.72,4523.94,4509.06,4282.98,4317.26,4173.25,4527.59,4325.84,4359.05,4249.03
F,4801.82,4221.31,4095.99,3991.43,4075.39,4360.68,4040.11,4034.55,4318.06,3960.75,4098.82,4167.48
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
