,1,2,3,4,5,6,7,8,9,10,11,12
A,2720090,3095950,2752510,1951860,2375100,2691210,2468200,1991590,1912660,1870110,1864990,1715720
B,2203690,2542190,2312930,2093570,1994650,2484220,2239400,2372690,1985180,1977500,1852620,1693060
C,402410,537346,436236,439275,465270,519049,454038,456098,410107,384588,389211,395783
D,1295440,1788690,1179350,1056380,1176460,1312260,1015740,1113350,1127880,996187,940074,828154
E,395841,556848,405040,475353,471049,551874,429653,384808,408973,435632,418854,453233
F,397467,413451,346933,370048,347986,309247,283980,300711,232125,204774,204295,220651
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
