,1,2,3,4,5,6,7,8,9,10,11,12
A,6023.63,7461.72,5759.46,4852.8,5291.24,5607.41,5092.86,4844.87,4539.31,4967.35,4931.57,4409.24
B,4484.18,4789.05,4524.77,4380.54,4435.3,4648.21,4260.21,4373.79,4239.14,4146.89,4123.94,4085.15
C,4398.82,5329.76,4455.44,4247,4359.55,4644.17,4378.03,4374.95,4171.66,4275.31,4149.38,4068.99
D,4396.51,5169.02,4397.38,4142.73,4298.07,4488.67,4030.41,4160.64,4143.71,4089.43,3955.27,3956.14
E,5115.04,5008.73,4390.69,4361.29,4243.2,4570.75,4087.19,3822.5,3915.38,4168.79,3972.88,3817.42
F,5296.17,5156.45,4276.37,4182.33,4277.79,4275.9,4191.47,4269.58,4296.36,4098.41,4054.21,4142.6
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
