,1,2,3,4,5,6,7,8,9,10,11,12
A,4024540,2352210,3966030,3626380,3830100,3021950,2303950,1437410,1711330,743450,1029450,681817
B,3904070,3209160,4207580,3735000,4500750,3891770,2252340,2272400,2044360,1352800,1433520,850875
C,465361,428075,443150,369947,479464,418406,175223,165599,158329,77710.8,85074.5,84804.2
D,1246540,1499670,1936810,1689530,2414620,1982120,1542010,1349700,1725870,625012,721838,848914
E,517382,501245,539347,575038,658063,493605,255370,204909,224653,110260,112766,265145
F,389486,430265,423891,338509,375994,364458,162041,185791,264341,117821,118937,329959
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
