,1,2,3,4,5,6,7,8,9,10,11,12
A,3946130,4181690,2736350,2067840,2625530,3234500,2592380,2303470,2095750,2230100,2277190,1640740
B,3991950,5841290,4894670,4400880,3971940,5713790,5303100,4677290,3658460,4218790,3796060,3100650
C,191092,326009,229956,245820,282757,307413,256149,281909,246440,198390,227386,216937
D,1407520,2521380,1085190,880346,1043860,1239830,781342,971137,917913,970533,724503,699145
E,195422,364714,294108,310400,344548,447750,276228,230024,289080,251604,237115,219147
F,342059,336799,339690,364343,370975,350185,317075,348262,274802,235634,238894,244048
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
