,1,2,3,4,5,6,7,8,9,10,11,12
A,1402770,908661,1366050,1493320,1506210,1332250,1201410,990166,1117090,849710,949324,815452
B,789188,712719,793941,729941,783369,763260,638299,507663,598718,414405,406969,335291
C,413326,381189,438500,401184,439266,466978,250760,257733,251103,121702,160194,156258
D,633255,668953,777953,652856,737730,713645,645855,553793,709287,387732,416149,534260
E,403014,341014,422370,499880,534983,475368,314751,269830,293735,167559,176983,386696
F,234823,268171,240960,201957,231126,186457,81430.8,100724,119241,62436.2,65505.1,188328
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
