,1,2,3,4,5,6,7,8,9,10,11,12
A,1093690,1235370,1169400,1154570,934888,803057,687825,537323,634111,451299,541671,493219
B,1774340,1863060,1718160,1584550,1638680,1462830,1267850,1133600,1194720,1082840,994546,1021230
C,396512,371247,360025,380978,342847,331694,236209,209073,245631,151940,150723,144331
D,942804,1071130,942044,831703,764176,876827,587007,607382,550094,483973,449235,438019
E,528469,542862,521142,469723,541491,489829,315071,290024,326767,245145,233862,212503
F,206751,187036,201804,181995,176952,184407,107570,96085.5,124281,76543.7,82789.1,75608.4
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
