,1,2,3,4,5,6,7,8,9,10,11,12
A,3813440,2267170,3729440,3471340,3693560,2945250,2221440,1386250,1632280,719183,1006270,682456
B,3580350,3069950,3977820,3579070,4191770,3766390,2140360,2200860,1950520,1305160,1360390,847787
C,469474,427645,447853,395887,485650,420569,181750,168060,161365,78507.1,87084.1,84032.6
D,1222910,1416390,1935570,1634030,2265660,1955210,1509570,1348170,1653120,644328,739647,890314
E,525177,488412,531253,590957,650169,499049,261911,210479,239666,112368,115360,280698
F,357496,395572,389714,319304,348096,334391,160213,172955,262292,111095,110856,287497
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
