,1,2,3,4,5,6,7,8,9,10,11,12
A,1905230,2732550,1810210,1581560,1893350,2226560,1939620,1684880,1662140,1668160,1802420,1468900
B,1210100,1383480,1385680,1467880,1334180,1710780,1517440,1598730,1424170,1322510,1317090,1133580
C,308136,529667,429617,480701,499958,557711,492491,487777,452727,412429,409225,413583
D,851576,1299180,901365,964263,1072460,1163910,934153,1020320,1013080,871741,856891,905123
E,320817,507964,357667,455509,458036,516931,425996,373380,379111,444164,420231,425914
F,268708,298589,284973,324924,324503,299874,278532,285552,225447,197397,199361,200037
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
