,1,2,3,4,5,6,7,8,9,10,11,12
A,4479.65,3562.02,4288.6,4527.82,4646.11,4378.67,4459.45,4071.6,4577.51,3868.34,4360.69,4230.21
B,3724.44,3516.38,3837.58,3860.79,4064.73,3935.48,3844.34,3868.29,3744.57,3950.19,3908.52,3927.17
C,3752.42,3671.58,3806.62,3906.22,4014.77,3770.12,3971.64,3766.95,4054.91,4038.94,3971.72,3886.16
D,3796.45,3618.38,3924.81,3717.49,4057.08,3816.96,4041.37,3832.42,4087.46,3979.34,3985.61,4399.22
E,3634.5,3562.1,3977.48,4068.34,4122.46,3994.19,4114.46,3826.02,3890.57,3891.16,3937.79,3954.38
F,4013.33,3893.64,3970.65,3944.48,3956.53,4018.36,4100.81,3987.53,4032.96,3919.68,3852.48,4501.83
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
