,1,2,3,4,5,6,7,8,9,10,11,12
A,1425010,1408740,1363270,1304190,1045530,864026,834199,605522,738360,525129,655687,596770
B,2671570,2965480,2639330,2162800,2238020,2134270,1814920,1568560,1621560,1592940,1423580,1430650
C,433568,377832,361671,382998,342198,333642,235199,216128,260788,163352,153961,169680
D,1040210,1148440,970465,836962,754025,938300,619209,643605,517076,465498,434254,415753
E,609293,632873,594921,514410,604041,551570,369619,338013,382190,288969,274639,256246
F,208056,165151,164063,147953,146784,143662,92452.9,81445.9,97959,64916.2,80293.5,66507.8
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
