,1,2,3,4,5,6,7,8,9,10,11,12
A,1241060,1396240,1344870,1269280,1041450,842878,823092,586289,731793,510316,627289,587490
B,2684730,2915030,2530030,2144210,2226060,2061150,1842460,1535510,1610970,1563490,1410900,1407830
C,421855,400068,348784,374199,333172,325648,228640,213374,257610,159064,142563,141843
D,1014870,1153210,994977,843030,754697,926135,603371,604877,548333,471533,437621,403440
E,610376,617032,586593,501539,599050,540854,360184,329354,372092,302986,267082,249480
F,193011,161608,162885,146841,150211,143752,91604,77426.6,98584.2,64494.4,78633.1,64908.2
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
