,1,2,3,4,5,6,7,8,9,10,11,12
A,2846770,2130530,2667420,2381020,2604600,2128660,1853410,1292810,1452570,891287,1053350,845649
B,2771280,2279490,2661770,2179530,2366600,2280700,1483660,1493780,1390470,900824,959615,727920
C,679072,579781,621441,533138,534947,570326,253610,255436,239056,116883,144116,121452
D,1195920,1292920,1755500,1555840,1672310,1585550,1240780,1095940,1336560,657475,690656,819923
E,692052,554335,635954,660602,674329,596150,342610,325795,347917,153165,155405,359448
F,462417,521909,480584,356164,385957,323753,147038,171595,218568,106543,96577.4,202265
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
