,1,2,3,4,5,6,7,8,9,10,11,12
A,1404050,1074210,1388780,1554970,1545030,1380780,1257430,979164,1081410,871124,927663,817303
B,894688,747694,901521,698415,778756,756770,621369,518676,610571,431572,428411,335342
C,532883,391350,487033,417379,437668,526795,245285,252042,253298,122345,158009,131212
D,779701,733403,861131,785805,743746,714596,660677,570359,678515,375376,426618,533037
E,550447,441456,469808,530807,555408,461939,311264,269930,309899,162131,178611,378778
F,330923,441464,278955,270790,290886,183733,81694,94509.4,113520,61068.6,62636.5,183139
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
