,1,2,3,4,5,6,7,8,9,10,11,12
A,7704.91,6205.59,7393.62,7282.55,7589.32,6850.99,7624.9,6366.41,7570.75,6183.69,6964.67,6948.7
B,6332.74,5683.61,6305.11,6018.1,6229.63,5924.01,5873.2,5560.06,5716.3,5787.7,5953.38,5784.21
C,6554.6,5761.43,6182.89,6087.43,6077.25,6057.14,5845.92,5486.9,6007.15,6035.34,6102.37,5899
D,6305.93,6026.4,6212.9,6207.17,6279.85,5675.47,6073.81,5867.61,6049.72,5967.58,5918.13,6461.88
E,6343.42,5938.62,6231.92,6445.51,6236.41,5579.78,5937.54,5598.2,6268.48,5543.78,5681.02,5451.5
F,5945.71,5915.15,5637.53,5517.67,5431.2,5019.1,5020.86,5214.09,5786.19,5036.2,5113.86,5123.16
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
